ID,split_text,starttime,endtime,employ,gender,age,birthyr,region,division,inputstate,race,educ,marstat,sexuality,child18,faminc_new,social_nets_mem__1,social_nets_mem__2,social_nets_mem__3,social_nets_mem__4,social_nets_mem__5,social_nets_mem__6,social_nets_mem__7,social_nets_mem__8,social_nets_mem__10,social_nets_mem__12,social_nets_mem__97,social_nets_mem__98,social_nets_mem__99,inputzipdma_recode,hholdsize,e14_presvote12,presvote16post,ideo5,votereg,faminc,pid7text,job,Q1_1,Q1_2,Q1_3,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,age_cross,family_income_r,faminc_new_r,race_w8,race_xbreak,educ_w8,age_gender,w_age_gender,w_demogs,w_age_gen_1,w_age_gen_2,w_age_gen_3,w_age_gen_4,w_age_gen_5,w_age_gen_6,w_age_gen_7,w_age_gen_8,duration,weight_political
22,since the end of the Obama Administration?,2017-12-07 16:50:58,2017-12-07 17:32:03,1,1,60,1957,2,4,31,1,6,1,1,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,652,2,1,1,6,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,2,1,3,2,2,3,1,1,1,2,1,1,2,2,3,3,2,2,1,3,1,2,2,2,4,3, ,2,1,1,4,3,5,28, , ,4, , , , , ,41.0833333333333,.853647759048423
617,in the year since Donald Trump became President?,2017-12-07 17:25:11,2017-12-07 17:32:41,2,1,30,1987,4,9,6,1,4,5,1,1,5,1,0,0,0,0,1,0,0,1,0,0,0,0,807,5,4,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,3,3,3,3,1,3,3,3,1,1,2,2,5,5,1,3,3,1,1,1,1,3,3,5,1, ,2,1,1,2,1,2,14, ,2, , , , , , ,7.5,.72635928617241
995,in the last year?,2017-12-07 17:18:42,2017-12-07 17:32:58,8,2,21,1996,4,9,6,1,1,5,1,2,13,0,0,0,0,0,1,0,1,1,0,0,0,0,825,4,4,7,1,2, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,1,3,3,2,2,2,3,1,3,1,1,1,1,1,3,3,3,2,3,2,2,2,2,2,3,3,1, ,3,1,1,1,4,6,49, , , , ,1, , , ,14.2666666666667,1.85126610163336
1,since the end of the Obama Administration?,2017-12-07 16:36:24,2017-12-07 17:34:08,2,2,59,1958,4,9,6,1,6,1,1,2,13,1,1,1,0,0,1,0,1,0,0,0,0,0,807,3,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,2,3,1,1,1,1,1,1,2,1,4,3,2,2,2,2,2,2,2,2,3,3, ,3,1,1,4,6,10,76, , , , , , ,4, ,57.7333333333333,.671613220480688
874,in the last year?,2017-12-07 17:03:45,2017-12-07 17:34:31,6,2,58,1959,3,7,48,1,2,1,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,641,2,4,7,4,2, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,4,1,3,4,4,3,3,3,1,3,3,3,3,3,4,3,3,3,3,3,4,3,4,3,3, ,1,1,1,1,6,10,73, , , , , , ,1, ,30.7666666666667,1.6474267469079
634,in the year since Donald Trump became President?,2017-12-07 17:14:19,2017-12-07 17:35:20,1,2,47,1970,3,6,28,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,640,7,2,2,6,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,2,5,4,3,3,2,4,2,2,3,3,4,3,3,3,3,3,3,3,4,4,4,2, ,1,1,1,1,5,9,73, , , , , , ,1, ,21.0166666666667,.677620559042231
199,in the last year?,2017-12-07 17:16:29,2017-12-07 17:35:24,1,1,36,1981,3,5,12,1,3,1,1,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,530,2,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,1,1,1,4,2,4,4,4,4,1,4,3,2,4,2,3,3,3,3,3,3,3,3,4,3,2, ,3,1,1,2,2,3,14, ,2, , , , , , ,18.9166666666667,.7540192703056
562,in the last year?,2017-12-07 17:22:10,2017-12-07 17:35:28,7,2,43,1974,1,2,42,1,2,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,577,2,1,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,1,1,1,1,3,1,1,5,1,1,1,2,1,1,3,3,2,2,2,1,3,2,3,2,4,4,2, ,1,1,1,1,5,8,61, , , , , ,1, , ,13.3,.423353289154377
746,in the year since Donald Trump became President?,2017-12-07 15:09:05,2017-12-07 17:35:32,1,1,55,1962,2,4,20,1,2,1,1,2,3,1,1,0,1,0,0,1,0,0,0,0,0,0,671,2,4,1,6,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,6,4,2,3,2,3,2,2,3,4,2,4,5,5,5,5,5,5,5,5,5,5,3, ,1,1,1,1,3,5,25, , ,1, , , , , ,146.433333333333,.829688537374822
589,in the last year?,2017-12-07 17:27:49,2017-12-07 17:35:29,6,2,34,1983,1,2,42,1,2,5,4,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,508,2,4,7,1,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,4,3,4,3,3,2,3,2,2,2,4,4,4,4,3,2,3,2,2,5,3,3,3,3,1, ,1,1,1,1,4,7,61, , , , , ,1, , ,7.66666666666667,1.55399176230849
1120,in the year since Donald Trump became President?,2017-12-07 17:19:40,2017-12-07 17:35:46,5,2,51,1966,3,7,5,2,2,3,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,734,1,1,1,6,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,3,4,2,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,3,3,4,4,3,4,2, ,1,2,2,1,5,9,77, , , , , , ,5, ,16.0833333333333,.573379122694826
836,since the end of the Obama Administration?,2017-12-07 17:14:58,2017-12-07 17:35:00,5,1,63,1954,3,7,5,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,670,3,4,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,4,1,2,4,5,3,2,5,1,5,2,2,4,2,3,3,3,3,2,3,3,3,3,3,3, ,1,1,1,1,3,5,25, , ,1, , , , , ,20.0333333333333,.613304941921267
507,since the end of the Obama Administration?,2017-12-07 17:32:12,2017-12-07 17:35:58,7,2,44,1973,4,9,41,1,2,1,1,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,801,3,4,7,6,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,4,4,4,5,4,3,4,4,3,2,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,2, ,2,1,1,1,5,8,61, , , , , ,1, , ,3.75,1.55399176230849
931,since the end of the Obama Administration?,2017-12-07 17:23:11,2017-12-07 17:36:21,8,2,20,1997,1,2,36,2,2,5,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,538,2,4,7,6,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,3,3,4,2,2,3,3,5,3,4,4,4,5,5,3,4,4,4,3,4,2,3,3,5,1, ,1,2,2,1,4,6,53, , , , ,5, , , ,13.1666666666667,1.74828310246936
741,in the last year?,2017-12-07 17:18:48,2017-12-07 17:36:49,6,2,62,1955,4,9,41,1,2,1,1,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,821,2,4,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,3,3,1,6,5,3,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3, ,1,1,1,1,6,10,73, , , , , , ,1, ,18.0166666666667,.482521863162412
474,in the last year?,2017-12-07 17:29:26,2017-12-07 17:37:19,4,2,39,1978,3,7,48,2,2,5,6,1,97,1,1,0,1,0,1,1,0,0,0,0,0,0,603,6,4,7,6,2, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,4,5,4,2,2,5,4,4,5,4,4,2,4,5,4,3,4,5,5,4,4,5,4,2, ,4,2,2,1,5,8,65, , , , , ,5, , ,7.86666666666667,1.46754566349132
985,since the end of the Obama Administration?,2017-12-07 17:24:20,2017-12-07 17:37:38,1,1,41,1976,3,5,13,1,3,5,1,2,14,1,1,0,0,0,0,0,1,0,0,0,0,0,524,1,1,1,2,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,2,3,1,1,1,1,1,3,3,3,4,3,2,2,1,2,2,3,3,3,3,2, ,3,1,1,2,2,3,14, ,2, , , , , , ,13.3,.675608081349736
127,in the year since Donald Trump became President?,2017-12-07 16:51:26,2017-12-07 17:37:38,1,2,30,1987,3,5,45,2,6,5,1,2,5,1,0,1,1,0,0,0,0,0,0,0,0,0,519,2,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,2,4,3,3,3,3,2,1,2,3,3,3,3,3,2,3,2,2,2,3,3,3,4,1, ,2,2,2,4,4,7,68, , , , , ,8, , ,46.2,.470761560935468
1061,in the year since Donald Trump became President?,2017-12-07 17:30:55,2017-12-07 17:38:13,8,2,22,1995,1,2,36,1,2,5,1,2,6,1,0,0,0,0,1,1,1,1,0,0,0,0,501,6,4,2,5,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,3,3,1,3,3,2,1,2,2,1,1,3,2,2,3,3,3,3,3,3,4,3,3,3,3,1, ,2,1,1,1,4,6,49, , , , ,1, , , ,7.28333333333333,.542225243244447
681,in the year since Donald Trump became President?,2017-12-07 17:32:35,2017-12-07 17:38:41,4,2,23,1994,4,9,6,1,2,5,1,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,866,3,4,7,6,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,4,4,4,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,1,1,1,1,4,6,49, , , , ,1, , , ,6.1,1.85126610163336
623,in the last year?,2017-12-07 16:21:32,2017-12-07 17:38:56,4,2,35,1982,1,2,34,3,3,1,1,2,8,1,1,0,0,0,0,0,1,0,0,0,0,0,504,2,4,7,3,3, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,4,4,4,4,5,3,2,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,2, ,2,3,3,2,5,8,70, , , , , ,10, , ,77.3833333333333,1.64514268322713
633,in the year since Donald Trump became President?,2017-12-07 16:26:06,2017-12-07 17:39:09,1,1,36,1981,2,3,18,1,5,1,1,1,8,1,1,1,0,0,0,0,1,1,0,0,0,0,509,4,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,3,3,3,1,1,1,2,1,2,2,1,4,3,1,1,1,3,1,2,2,2,4,2, ,2,1,1,3,2,3,15, ,3, , , , , , ,73.05,.793798082819767
365,in the year since Donald Trump became President?,2017-12-07 17:27:52,2017-12-07 17:39:45,2,2,33,1984,1,2,36,2,2,5,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,501,1,4,7,6,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,4,1,4,4,3,3,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,1, ,1,2,2,1,4,7,65, , , , , ,5, , ,11.8833333333333,.885773767451714
625,since the end of the Obama Administration?,2017-12-07 17:30:32,2017-12-07 17:40:13,7,2,27,1990,3,7,5,5,3,1,1,2,5,0,1,0,0,0,1,0,1,1,0,0,0,0,670,7,4,7,1,2, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,4,3,4,3,2,2,3,3,1,2,2,2,2,3,3,3,3,3,3,2,2,2,2,3,1, ,2,1,4,2,4,7,50, , , , ,2, , , ,9.66666666666667,1.74290578277832
278,in the last year?,2017-12-07 17:14:01,2017-12-07 17:41:15,2,2,35,1982,3,7,5,1,2,1,1,1,6,1,0,0,0,0,1,0,0,1,0,0,0,0,670,5,4,7,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,3,3,2,3,3,4,4,4,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2, ,2,1,1,1,5,8,61, , , , , ,1, , ,27.2166666666667,.937950465278357
409,since the end of the Obama Administration?,2017-12-07 17:31:03,2017-12-07 17:41:39,1,1,33,1984,3,5,37,2,2,5,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,517,2,4,7,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,3,3,3,2,3,1,1,1,1,2,1,2,2,2,1,4,1,1,1,1,1,1,1,1,1,4,1, ,1,2,2,1,1,2,17, ,5, , , , , , ,10.6,1.10986721815542
363,in the last year?,2017-12-07 16:21:56,2017-12-07 17:42:21,2,1,23,1994,2,4,27,1,5,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,737,2,4,3,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,3,2,3,3,3,2,3,2,3,1,2,3,3,2,3,3,2,3,3,1,3,3,3,3,2,1, ,1,1,1,3,1,1,3,3, , , , , , , ,80.4,.604432499718077
1107,in the year since Donald Trump became President?,2017-12-07 17:13:29,2017-12-07 17:42:58,1,2,26,1991,2,4,29,2,3,1,1,1,6,1,0,1,1,1,1,0,1,0,0,0,0,0,638,5,1,7,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,4,4,3,3,2,3,2,1,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,1, ,2,2,2,2,4,7,54, , , , ,6, , , ,29.4666666666667,1.28818797939361
987,in the year since Donald Trump became President?,2017-12-07 16:13:57,2017-12-07 17:44:04,6,2,36,1981,3,6,1,1,4,5,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,522,5,1,2,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,4,4,4,6,5,5,5,5,5,5,5,5,5,5,5,2,2,3,2,3,2,1,2,2,2,2, ,2,1,1,2,5,8,62, , , , , ,2, , ,90.1,.398573114461703
791,in the last year?,2017-12-07 17:35:23,2017-12-07 17:44:20,1,1,31,1986,3,5,51,2,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,544,2,1,1,5,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,1,1,4,4,3,3,4,1,1,2,1,2,2,2,1,4,4,1,2,3,1,2,3,3,1,5,1, ,1,2,2,1,1,2,17, ,5, , , , , , ,8.95,.677692508789916
125,since the end of the Obama Administration?,2017-12-07 17:36:34,2017-12-07 17:46:21,1,2,41,1976,3,6,47,2,3,5,1,2,5,1,0,0,1,0,1,0,0,0,0,0,0,0,639,3,1,1,6,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,4,4,4,4,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,2, ,2,2,2,2,5,8,66, , , , , ,6, , ,9.78333333333333,.70986771383624
662,in the year since Donald Trump became President?,2017-12-07 17:40:10,2017-12-07 17:46:54,8,2,27,1990,2,3,39,1,4,5,1,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,510,2,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,5,2,3,3,4,1,1,2,3,4,4,4,3,3,4,2,2,2,3,3,4,4,1, ,1,1,1,2,4,7,50, , , , ,2, , , ,6.73333333333333,.642342655461387
1024,in the year since Donald Trump became President?,2017-12-07 17:38:42,2017-12-07 17:47:26,1,2,29,1988,4,8,8,1,3,1,1,2,8,1,0,1,0,0,1,0,0,0,0,0,0,0,752,2,4,3,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,4,4,3,3,5,1,1,4,3,2,2,4,3,3,5,2,2,3,3,3,3,1, ,2,1,1,2,4,7,50, , , , ,2, , , ,8.73333333333333,.334454548843765
1054,in the last year?,2017-12-07 17:35:36,2017-12-07 17:47:41,7,2,30,1987,4,9,6,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,803,11,1,1,6,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,4,1,3,4,3,5,5,5,1,5,5,2,5,5,3,5,5,5,1,5,5,5,5,5,1, ,1,3,3,1,4,7,69, , , , , ,9, , ,12.0833333333333,.473476713915597
998,in the last year?,2017-12-07 17:45:45,2017-12-07 17:47:49,1,2,21,1996,3,5,24,2,1,5,6,2,97,0,0,0,0,0,0,0,0,0,0,0,0,1,512,1,4,7,1,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,4,4,4,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,4,2,2,1,4,6,53, , , , ,5, , , ,2.06666666666667,1.74828310246936
751,in the year since Donald Trump became President?,2017-12-07 17:32:12,2017-12-07 17:47:49,1,2,43,1974,3,5,12,2,3,5,1,1,9,1,0,1,1,0,1,0,0,0,0,0,0,0,561,6,4,7,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,3,3,5,3,4,3,4,3,2,3,4,4,4,4,3,3,3,3,3,3,4,4,4,4,2, ,3,2,2,2,5,8,66, , , , , ,6, , ,15.6,1.16256103556548
764,in the year since Donald Trump became President?,2017-12-07 17:38:22,2017-12-07 17:48:50,4,2,24,1993,3,6,1,1,2,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,698,5,4,7,4,2, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,1,3,1,6,3,1,4,2,5,2,2,5,5,4,1,5,5,4,5,2,5,5,5,5,5,1, ,1,1,1,1,4,6,49, , , , ,1, , , ,10.4666666666667,1.85126610163336
911,in the year since Donald Trump became President?,2017-12-07 17:40:56,2017-12-07 17:49:02,1,1,35,1982,1,2,34,1,3,1,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,501,4,4,7,6,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,4,3,3,4,3,1,2,4,3,4,4,4,3,3,3,2,2,3,4,4,4,2, ,3,1,1,2,2,3,14, ,2, , , , , , ,8.1,3.08496594287898
812,in the last year?,2017-12-07 17:03:13,2017-12-07 17:48:59,1,2,25,1992,3,5,12,1,4,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,686,3,4,7,6,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,3,2,3,4,4,2,3,4,4,4,4,3,3,4,4,3,3,4,4,4,4,1, ,1,1,1,2,4,7,50, , , , ,2, , , ,45.7666666666667,1.74290578277832
468,since the end of the Obama Administration?,2017-12-07 17:40:18,2017-12-07 17:49:29,2,1,35,1982,4,8,49,1,3,5,4,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,770,2,1,1,1,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,2,3,1,2,1,2,2,4,4,3,4,3,2,2,1,3,2,3,4,3,4,2, ,2,1,1,2,2,3,14, ,2, , , , , , ,9.16666666666667,.675608081349736
1052,in the last year?,2017-12-07 17:07:37,2017-12-07 17:49:52,2,2,37,1980,2,3,18,1,1,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,581,2,4,6,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,2,5,2,3,3,3,3,2,3,4,4,4,4,3,3,3,3,3,4,4,3,4,4,2, ,1,1,1,1,5,8,61, , , , , ,1, , ,42.25,.298202931509763
13,in the year since Donald Trump became President?,2017-12-07 17:43:00,2017-12-07 17:49:52,1,1,41,1976,2,3,55,1,3,5,1,2,97,1,1,1,0,0,1,0,1,0,0,0,0,0,617,2,2,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,3,3,1,5,2,3,4,4,4,1,3,4,4,4,4,3,3,3,3,1,3,4,4,4,4,2, ,4,1,1,2,2,3,14, ,2, , , , , , ,6.86666666666667,.7540192703056
1066,in the year since Donald Trump became President?,2017-12-07 17:28:09,2017-12-07 17:49:52,4,1,36,1981,1,1,9,5,3,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,533,1,4,7,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,4,2,4,3,3,3,3,2,2,3,1,3,3,3,2,3,4,2,3,3,1,3,3,5,3,3,2, ,1,1,4,2,2,3,14, ,2, , , , , , ,21.7,1.1064535199745
997,since the end of the Obama Administration?,2017-12-07 17:41:34,2017-12-07 17:50:35,4,2,27,1990,3,5,12,3,4,1,1,2,97,1,1,0,1,0,0,0,1,1,0,0,0,0,534,2,4,7,6,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,3,2,6,6,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,5,3,3,3,3,1, ,4,3,3,2,4,7,58, , , , ,10, , , ,9.01666666666667,1.95985394239429
837,in the year since Donald Trump became President?,2017-12-07 15:42:43,2017-12-07 17:52:12,8,1,19,1998,4,9,6,4,3,5,1,2,3,1,1,0,0,0,0,1,1,1,0,0,0,0,862,6,4,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,2,2,1,3,1,1,1,2,2,1,4,3,2,3,2,3,2,2,3,2,4,1, ,1,1,4,2,1,1,2,2, , , , , , , ,129.483333333333,1.06223085177149
946,since the end of the Obama Administration?,2017-12-07 17:48:19,2017-12-07 17:52:18,1,1,35,1982,3,5,51,2,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,544,2,4,7,5,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,1,1,4,2,4,4,4,1,2,2,1,2,2,2,1,4,4,1,2,2,1,2,2,2,1,4,2, ,1,2,2,1,2,3,17, ,5, , , , , , ,3.98333333333333,1.10986721815542
808,in the last year?,2017-12-07 17:36:45,2017-12-07 17:53:36,1,2,24,1993,3,7,22,6,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,642,6,4,7,3,2, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,3,2,3,5,5,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,1, ,1,1,4,1,4,6,49, , , , ,1, , , ,16.8333333333333,1.85126610163336
986,since the end of the Obama Administration?,2017-12-07 17:43:19,2017-12-07 17:53:52,2,2,42,1975,1,2,36,2,3,5,4,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,501,4,1,1,4,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,2,4,3,1,2,2,2,1,1,2,2,1,3,2,2,3,3,2,2,4,3,2,4,2, ,1,2,2,2,5,8,66, , , , , ,6, , ,10.55,.70986771383624
811,since the end of the Obama Administration?,2017-12-07 16:06:54,2017-12-07 17:56:53,5,2,53,1964,3,5,37,1,6,1,1,2,14,1,1,1,0,0,1,0,0,0,0,0,0,0,560,2,1,1,2,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,2,3,1,2,1,1,1,3,2,2,4,4,2,2,2,2,2,3,3,3,4,2, ,3,1,1,4,5,9,76, , , , , , ,4, ,109.983333333333,.671613220480688
928,in the last year?,2017-12-07 17:49:21,2017-12-07 17:57:12,7,2,29,1988,4,8,16,1,3,1,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,757,4,2,3,2,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,4,4,4,2,4,2,4,2,3,2,1,2,3,2,4,3,3,2,3,2,1,3,3,3,3,3,1, ,1,1,1,2,4,7,50, , , , ,2, , , ,7.85,.46968499391176
980,since the end of the Obama Administration?,2017-12-07 17:54:49,2017-12-07 17:57:36,4,2,27,1990,1,1,25,1,3,6,2,2,4,1,0,0,0,0,1,0,1,1,0,0,0,0,506,2,4,7,2,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,2,1,1,5,6,4,3,4,4,3,3,2,2,2,3,3,3,5,5,5,3,4,3,4,3,1, ,1,1,1,2,4,7,50, , , , ,2, , , ,2.78333333333333,1.05197423148807
953,in the year since Donald Trump became President?,2017-12-07 15:58:12,2017-12-07 17:57:50,1,2,27,1990,4,8,8,1,6,5,1,2,5,1,0,1,1,0,1,0,1,1,0,0,0,0,751,2,2,1,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,3,3,4,2,3,1,2,2,1,1,2,2,2,3,3,2,3,2,2,2,3,5,2,4,1, ,2,1,1,4,4,7,52, , , , ,4, , , ,119.616666666667,1.13948393841677
531,in the year since Donald Trump became President?,2017-12-07 17:52:03,2017-12-07 17:58:14,1,1,32,1985,1,1,33,4,2,5,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,506,2,4,7,2,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,3,2,1,4,1,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1, ,1,1,4,1,1,2,13, ,1, , , , , , ,6.18333333333333,3.27676511901943
685,in the year since Donald Trump became President?,2017-12-07 17:06:45,2017-12-07 17:59:24,1,2,43,1974,2,3,55,1,4,3,1,1,4,1,1,0,0,0,1,1,1,1,0,0,0,0,617,2,1,1,1,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,2,3,3,4,4,3,2,2,2,2,1,4,4,3,4,3,2,2,2,3,2,2,3,3,3,2, ,1,1,1,2,5,8,62, , , , , ,2, , ,52.65,.539195955830258
1084,in the last year?,2017-12-07 17:58:13,2017-12-07 18:01:17,1,1,32,1985,3,5,51,2,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,544,2,1,7,5,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,1,1,4,2,3,4,4,1,2,2,1,2,2,2,1,4,4,1,2,2,1,3,2,2,1,4,1, ,1,2,2,1,1,2,17, ,5, , , , , , ,3.06666666666667,1.03232005990073
1080,in the last year?,2017-12-07 17:43:54,2017-12-07 18:02:09,1,1,25,1992,3,5,12,1,3,1,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,686,4,4,3,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,2,3,1,4,3,3,2,3,5,2,2,4,3,4,4,3,3,3,5,3,2,3,3,3,3,1, ,1,1,1,2,1,2,2,2, , , , , , , ,18.25,.514437475068422
819,since the end of the Obama Administration?,2017-12-07 15:56:32,2017-12-07 18:03:03,1,1,36,1981,3,5,51,1,3,1,1,1,7,0,0,1,1,0,0,0,1,0,0,0,0,0,556,5,3,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,5,4,2,2,3,2,1,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,2, ,2,1,1,2,2,3,14, ,2, , , , , , ,126.516666666667,.418871293547161
587,in the last year?,2017-12-07 17:55:08,2017-12-07 18:03:11,2,1,26,1991,1,1,33,1,2,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,506,2,4,7,6,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,4,6,6,3,3,2,2,2,2,3,2,3,3,3,3,3,3,2,2,3,3,3,3,1, ,1,1,1,1,1,2,1,1, , , , , , , ,8.05,1.71868200837439
